x,y
-3.4233925,-1.1226987
3.8870194,6.0070453
3.0131445,-0.104457915
0.7827437,8.195414
-4.0225463,0.6707311
-2.3174267,-4.3928375
-6.548894,-3.434109
-4.1353884,-0.6593115
4.8956933,0.8892031
-4.3384633,1.2460842
-1.8884779,6.154075
-3.2050035,-2.2645638
-0.19863805,3.8908226
1.509312,-0.1623183
-4.8427753,-5.328796
-1.9094154,6.726246
2.8607454,-4.817014
4.215503,6.346214
-5.28195,-3.6206453
5.1758213,1.2488892
6.5202,0.11433164
5.241306,-0.6129797
-3.8945558,-3.952653
4.151909,7.0599136
0.1654322,0.8532384
-3.666648,-4.5171976
-3.184846,-1.1200315
-7.0061693,-0.41446257
-4.5838037,-1.6011724
0.5269759,0.34812635
3.498404,6.893344
0.023145089,3.804961
-4.5558777,-1.0941106
2.8653173,-5.2486963
-5.6396227,-3.6192527
4.8303366,5.7525353
-0.9153429,5.2703934
0.7496708,6.5187163
-3.9810445,2.9746478
0.88038826,8.285942
-1.5509273,4.126799
-2.0243719,-4.6814914
1.5017272,3.2647817
0.76726544,5.747733
-0.9045453,-2.2428157
4.481424,4.80781
4.238414,5.675498
4.147851,6.5503583
-0.9252192,3.2771847
5.4767003,-0.59991807
-0.7953054,3.724764
-4.2991724,-2.9427545
-1.1665095,8.312455
-6.8928328,-3.7080586
4.1935782,-6.530685
3.9772027,-6.8678517
5.383641,0.8486564
4.4693193,-6.653998
-2.2736793,5.6386743
-4.11427,-2.7189624
-4.7357845,-3.2311187
1.3171763,5.047777
-1.9005469,7.445116
3.5985076,-5.704064
-5.1212993,-2.5350661
4.4366317,-3.2215393
-4.972943,-5.359017
1.6737112,5.940619
-2.7634459,6.630125
-4.1201506,-3.5808415
-3.4353008,-2.1873822
5.0077214,5.898357
-5.3989563,-4.6053987
0.5350343,-4.7708664
-2.2962685,4.325063
-1.252087,1.4090698
-4.9585633,2.5142634
-2.900434,0.7657208
-3.5254858,-5.76319
-2.4123871,4.0324483
4.4877462,-3.9299762
1.7304044,3.2231066
0.21539503,0.3851503
2.004627,-6.159715
-3.534532,-2.179852
-5.337447,-5.799302
-2.7104323,1.7127018
0.55976135,8.141779
-0.39914504,-6.8438773
6.1289372,0.37056324
-3.2985525,-5.4041004
4.8786325,6.967264
3.309106,-0.5578091
-6.101661,-4.509509
-1.7845339,-5.698624
-5.843312,-4.269298
5.095655,-0.107783936
5.8361316,-4.258502
4.156249,-6.8861837
0.57262963,5.2175164
-3.9520867,-1.8247582
4.809403,5.951805
2.348847,-4.9032793
3.5788639,6.2357707
-1.565199,7.6587424
2.158842,3.1397064
-2.548638,4.1433854
-5.522944,-5.260407
-3.2623968,-5.2288413
-2.3847973,7.0576024
-2.462081,-3.698577
-4.290158,-0.85651624
6.0313663,-0.22140713
-6.6919003,-0.14537781
-1.0266625,3.3258338
-1.6285053,5.668897
-2.300757,-5.728232
1.5931808,2.9945798
2.075846,-1.2861493
2.1528416,-5.830254
5.2909975,0.54584676
4.4605417,-3.9460018
-3.3985538,-5.684202
-1.1545047,-0.15056191
-2.8162563,5.8638735
4.397978,0.35805917
3.5929315,2.7247667
2.4341152,4.993089
5.5168014,0.4733444
-3.1332572,-3.079681
-2.6792645,7.3732615
0.7718069,-5.7573333
-4.3570147,-0.48421958
-5.696584,-0.18162031
-3.9809852,-1.2113107
0.26887155,5.5177817
0.37363666,1.5718747
2.8925648,0.39051718
0.7992135,6.713847
1.4984125,6.0287476
-0.21103586,5.6589317
-0.84155387,3.805347
-1.9846914,3.9682276
2.5924008,-5.32591
0.99844265,-4.396733
5.093459,-3.8756921
-5.7293696,-2.2441137
-3.750933,-1.0606444
-6.211442,-5.005221
-2.1947386,-4.7583356
1.1999173,-2.3397517
-2.039417,-0.7203359
3.1556635,-6.5474463
2.9586883,-0.2862207
2.079974,7.5988307
4.7810817,-0.0015220349
-4.8594294,0.73898447
-5.8991313,-3.8133671
0.18373342,5.2675776
-6.0592785,1.5052642
1.8885492,7.900166
1.7060626,7.362806
1.5923122,5.2423897
4.988322,4.407615
4.7255077,0.10238784
-2.69229,-4.65633
-0.122200765,5.277722
4.079655,-0.0101366695
-5.163188,-2.7090561
-1.0377042,-4.8826537
-4.624957,-5.5818863
-1.8242373,0.07435827
-2.3090274,7.5741
-1.135679,-5.2630672
1.7219269,5.7886124
3.9873085,-6.2587605
-3.503275,0.5958649
0.36177337,6.9556756
-2.064087,-2.1156926
1.6910237,6.864236
-2.2137184,3.8450449
-2.4963782,5.723542
2.7215326,7.1797943
-5.4433756,-4.5704355
3.3341644,5.4757423
-2.563787,-4.0579176
3.6220632,-2.2070563
-4.3842826,0.73557407
3.0128508,4.22813
2.2915163,-4.4756293
0.5245592,-5.462917
4.767571,-0.40403056
2.7140338,-6.48575
4.974017,5.9388413
3.4208217,-6.4079733
5.6214943,0.5775325
4.6508374,5.7500772
5.361838,0.77413106
-1.7982141,-4.135564
-6.2737966,-4.735428
-2.3499002,-1.4587461
-2.9680161,-6.3556814
-0.8548018,0.72268105
0.28921327,-2.4150217
-4.9032273,-4.52168
-1.3685304,-4.171712
4.0119824,4.729656
-2.444684,-5.9021845
5.0893893,5.702978
2.4995487,-4.385603
1.6196816,-2.0810509
0.46264198,0.90006137
4.4690685,4.863376
4.6860957,-3.83247
0.29724988,-0.21366337
-1.1424943,-5.2614164
1.2612456,5.4327927
-2.7716804,5.726155
2.2153146,-2.868471
-5.350476,-5.1052327
1.4347417,3.6624124
0.5026479,-2.273414
2.8390005,-6.071045
-0.07050151,0.6950017
-2.7936518,5.5865374
-1.5312233,7.0264735
-3.4360201,5.9671636
3.406578,6.044931
2.4771717,-0.094194375
-5.147213,-2.7262034
-1.2364148,-2.2532747
-0.8570295,-6.6981072
-1.756486,-4.670369
0.8632102,-7.482528
4.4819474,-0.38592938
-5.6472597,2.1085672
1.2445954,5.0679755
-0.051952768,-4.9887586
-5.464624,-3.824457
-1.6325997,-5.3632584
0.7556834,7.985707
3.9200087,-6.711347
2.4198642,6.1080384
-5.604718,-0.1514598
1.9488362,-1.6966949
-6.8808484,-4.4971533
-5.4400473,-3.6989527
-3.458747,2.0673444
0.09993799,-2.2300217
2.5704236,-4.0431643
3.324606,-4.569409
-3.9291458,-3.461798
-3.6000292,0.4433178
-5.452607,2.3049066
-1.0282625,-4.568584
-2.3899443,-4.2588353
-0.6872124,5.475538
5.217635,0.08514923
-4.9912367,1.1978283
-1.8700258,-6.7069554
-6.7175703,-1.4888161
2.2903743,-5.582959
4.04182,-5.759103
-4.1015596,0.64887226
-3.904178,-3.239994
-1.4750986,4.197177
4.693196,6.9206376
-1.4718033,-2.726497
-4.5206647,-3.6944764
-1.6645886,1.5800604
3.3296585,2.885438
-1.3946531,-3.8967404
-2.1931386,-5.4779572
2.1803236,5.0859337
0.4804888,-5.2665076
1.9123985,-1.9972887
4.333673,0.85207206
2.2083588,-1.3370618
3.6819792,-1.9832288
-5.1269684,-2.5999393
3.6852446,-5.8941317
-1.0689415,-1.9955777
-0.114735104,3.7364085
-0.7518754,6.7390337
4.521827,-6.601478
-3.9199677,-2.0662794
0.95906746,-0.124149285
-0.6951,7.8874593
0.34232387,-6.192969
2.4674284,-1.5783321
2.3103302,7.3563275
-5.4510074,1.1567527
-6.0299196,-4.610742
0.13473362,-2.0338466
-1.1973453,-4.7763834
-0.33678237,-3.7013297
1.8802198,-1.9843665
0.7800885,-6.176268
-5.394061,1.4768069
-5.74781,-2.8457918
4.0329804,4.6674557
3.2795517,-4.4777594
0.7435051,-3.2108514
5.3599067,-0.21840346
-4.5445695,2.9506083
-3.1275756,2.129084
-1.3757671,-4.0361724
3.2168632,-6.4179115
0.11117728,-3.3998811
5.274434,5.8206797
-1.1420783,-2.4168205
3.2161431,-6.913265
-0.43855006,-4.6236043
0.1688157,0.5770895
-4.329666,-1.6568867
3.7633324,0.8322302
-3.0127075,-1.3795696
-4.8424826,-2.9406133
-5.9112673,-1.6370592
-2.0077991,-1.7700393
-3.8712554,-1.9856938
0.40495268,0.07141622
1.7321094,7.6065736
-2.526048,-3.726273
-6.567097,-1.0941354
3.6621232,5.6171412
2.945565,-0.43266717
-2.622982,7.3069572
2.6964114,0.15560177
-5.679261,-5.3064075
2.670012,0.25675344
0.59812635,3.5384464
-2.4623058,-4.1094894
0.4649573,-4.786308
-1.3171273,-3.5868132
0.23351914,-5.5543637
4.7930994,7.219928
-6.5877285,-1.3050395
1.9062697,-2.2067783
-5.807742,1.8361902
-3.018212,-2.3243845
0.7647678,-6.58248
1.1837982,5.090562
2.3230328e-05,3.5420485
-3.0287554,-5.718389
0.6865461,-2.104994
2.3756626,-6.0556293
3.0159838,-5.8647823
-0.8789305,7.3422523
-3.113942,-5.929565
0.67101496,7.371559
-0.8092305,4.049281
-0.32852936,-7.1459246
0.5519512,0.84195846
-5.895505,-3.7086298
1.0566237,1.1006664
3.5480456,0.50015885
-0.37963676,0.343638
-1.3963419,7.6324058
0.36529124,1.11265
-5.8585935,-4.6306963
-1.2061824,-2.7257445
3.8361552,5.6026964
2.5213704,2.9312356
-4.085735,-0.8855239
-0.6513889,0.5815017
-1.9124284,-2.3926938
2.5814345,-2.6158938
3.4341187,-1.8112942
0.020077083,2.9209256
5.2885637,-4.8411617
3.886057,6.800908
5.137148,1.2320949
-0.08770208,-6.193134
-4.8294377,2.8942573
-4.190849,3.1405704
3.0795379,-6.6694145
3.6592352,6.6420193
-0.061950266,0.48790386
-0.48773903,5.5638533
-2.8919585,0.74173236
2.1654017,0.8461808
-5.5477786,-2.690148
0.044105466,-2.5884793
-5.5236015,-5.592074
-4.4241242,-1.6336149
-2.3998108,4.135633
-3.3493478,0.27028987
2.1755502,5.270088
-4.398796,2.474037
5.873665,-0.54092306
4.08157,-6.6795077
4.9944463,5.919381
-4.196792,-1.1861616
2.4592032,2.840423
5.835061,-3.0895927
2.6396973,-5.3096395
1.3467056,5.1514816
5.8813295,0.36932054
-6.131044,-3.4931717
4.354188,4.4447956
-0.49332574,-6.76223
3.4306023,-4.485923
-3.0533676,-6.990755
1.4292467,3.7266247
-5.0796933,-5.157845
3.6146297,3.2844174
3.3725042,-0.17936128
5.793075,-4.251429
5.421355,0.07932519
3.2575674,6.7884064
2.9837723,-4.672043
-2.0745142,5.696502
-1.8390507,7.9335146
-6.7268314,-4.5696607
1.7532352,-5.5081067
-2.312095,-1.8600423
-2.7597618,-5.7597356
1.7041097,-2.9114249
0.2546409,0.11356871
3.0620742,-6.022301
-3.0821016,-4.8114376
0.8137736,-6.6969123
-1.3716701,6.69693
4.249832,6.4988337
-1.3558679,-6.589349
-6.8279376,-2.8868911
-1.3234826,1.0965674
-3.3003519,-1.6482874
-4.6633024,-1.3946269
0.91046154,-3.1441426
1.5520418,3.5031364
-6.4962606,-2.084487
-3.6849446,-4.3666697
4.110266,0.32069668
-6.935083,-2.226153
0.34076613,5.2824306
-3.5319972,-3.0379179
4.199917,0.52806187
-3.6127846,-1.5066415
-1.5431026,3.762339
-2.460247,-3.7340224
-4.215942,-2.6633446
5.370445,-2.7429945
3.2890067,-0.03618027
5.5305123,-2.5792382
0.41062626,1.0083852
-1.9147322,0.41050088
4.3454566,0.22334778
1.1340258,-6.5051184
0.061498407,6.6697617
-3.1470468,-5.3578196
0.73271304,1.3186547
4.6265216,-3.1783736
-2.1861153,-7.065598
4.755568,0.3589477
-1.6131982,-5.0106797
-6.0818872,-1.8908182
0.1335509,1.4275265
0.32602185,-1.6460716
0.16606367,-4.82262
-3.473232,-2.386891
-2.9363744,-1.9399463
5.9620676,0.67771786
2.1041307,6.626361
-3.272895,0.7611819
-6.3235674,-1.5659145
-1.0274385,3.967625
-0.83412665,3.6386683
2.9333608,2.9100697
5.137426,-4.3513026
-0.014184846,-6.6591253
-2.1450455,-2.2506433
5.7957163,-1.5467027
-5.593587,2.7796493
3.0950935,-4.6177363
-4.86902,0.021224797
0.2614868,3.6649354
-0.67982894,7.881548
0.30530515,8.10096
-2.5784857,6.3519235
-2.0737984,-5.154563
4.9637957,-4.5609074
-3.865223,-0.27731442
0.39158598,8.332831
-3.5034769,-1.6048856
5.3961153,4.359836
4.018089,4.655065
0.2522122,-6.5462914
-4.3088756,-5.1166377
3.0553727,-1.4074256
4.6158085,6.6755924
1.9342709,-2.4395416
-1.8026164,-6.92684
-4.0128207,-3.9690514
-3.7054458,-1.1743636
5.2443657,-0.015478068
0.1740664,6.5819154
-1.0350312,1.5302404
-1.910567,5.4031873
-2.3421519,7.0055146
-3.6490273,-1.6088399
4.7649994,0.6822709
4.911198,0.39245746
-6.595162,-3.1496398
4.949857,0.4107335
0.026913147,3.595973
0.63051313,-6.060685
-0.04721013,-2.4116788
5.5474586,0.09156771
1.473663,0.08730531
2.4077504,3.1664438
3.67734,6.64396
0.096274585,3.4412656
0.8517439,1.0066768
2.9751058,-0.04515546
-4.602503,1.8641908
-5.735851,1.7932653
5.2503157,-3.8269663
2.522376,-3.1104622
5.035563,0.6859951
5.6139,-3.9848254
-2.7207062,-4.7485747
-2.3307085,-2.8682268
-3.6790977,-3.4925466
0.04093976,5.3238173
-5.340005,-5.0251765
-6.6749377,-2.89545
-1.8653157,3.9575713
-5.58561,-4.184655
-3.5260916,2.632582
-1.377136,3.898454
2.144331,-2.6035285
-2.0623055,-4.565193
-6.612404,-2.2054138
0.44135734,-2.9973416
-5.8071814,2.3450024
-1.3374184,-2.497638
2.8862698,-4.671807
4.9762893,0.109764054
3.268669,-2.217414
1.5154983,2.85791
-5.1662154,-3.4466794
1.4074152,-2.223597
5.6777463,-3.6714447
4.290624,-4.4583306
-5.0923533,-5.484681
-1.8819147,-6.115139
-2.6809483,7.3516874
3.6805253,0.04862279
4.209086,4.3820577
-3.218116,-5.921766
4.8877864,6.230738
4.475314,-4.134087
2.359993,7.024441
-4.390484,0.9227105
1.4025698,3.5767086
2.9462152,-3.1123185
-0.19476485,3.9087179
-0.89348924,6.3600144
3.62465,-1.8300213
-1.0452886,1.1507897
-5.7495856,2.3341553
-5.275334,-3.368444
5.537139,1.148417
-5.742907,2.1992939
3.7481034,6.6095796
-1.7134367,-1.430266
2.9714339,5.8549585
-0.7671541,6.4134264
-4.3449574,-1.2431241
1.0739452,0.5066777
1.0315888,-2.6657004
-3.0839293,-1.2157239
5.379482,1.0833851
-4.0983806,2.7471952
-3.8885467,-1.3344923
0.012416319,-5.365825
1.8873805,6.3105326
0.35213852,5.3029065
-2.9929996,-2.06425
4.3282056,-3.6890028
-1.9388839,-6.2665496
1.8869448,-6.3365297
2.5808852,3.2831502
2.1752534,-6.6024055
3.2385883,2.516693
4.21202,-3.9736447
5.832507,0.9514759
4.180657,-3.612263
3.8209424,-7.064322
-4.8208704,1.6830221
-0.15047719,-7.1072865
-3.5927925,2.3281543
-6.7454143,-2.022923
-0.91041404,-2.024589
-1.6415606,3.784368
3.0007775,2.8526628
-5.5879006,-4.59294
-1.0802292,-0.4998242
1.1969018,0.89007586
1.6058048,3.0381672
3.8284516,-6.8040843
-0.7801333,0.037831288
1.2036492,3.4939861
5.7487144,-4.93434
-1.1802359,1.0414202
-2.4138215,-7.122215
-1.1666124,6.6466374
-0.4695774,1.5329888
-0.6860643,0.06674902
-0.17205669,4.6342006
2.7510746,-3.0793931
-0.87554973,-6.214726
-4.1072555,-3.29428
-3.9549046,-1.4968225
5.4334273,0.9545496
-3.4251027,-1.2704834
0.4223964,7.0420227
2.420349,-5.9679418
-3.3696177,-2.3314555
2.787835,-6.454943
2.5503373,-5.6282907
0.37849438,7.5946813
-2.7892566,0.62781227
-5.9427967,-2.4311054
5.6728168,-2.2802076
4.516062,6.5802164
1.3147439,1.4156591
-2.318725,6.5473733
-6.661971,-3.5127714
-6.679002,-1.7664683
1.8099837,3.3024502
-4.1012197,-0.33724076
0.25183442,5.612814
-2.1638887,0.25975358
2.1134481,6.687972
-3.7578387,0.82991207
1.9461862,6.2929406
-6.036536,-5.1648827
-1.2803481,-6.861447
3.6216571,-1.3228476
2.7770534,-0.011720694
-5.733564,-4.210154
1.455723,0.12547082
-3.7106304,1.8193038
3.0248752,-2.617629
-0.23184231,-2.0833209
3.0918872,-5.3073287
0.6431132,3.9516382
4.0951705,6.871632
-4.0919228,1.6207752
-3.1007314,-5.975969
1.4871876,5.9572897
-1.8866869,5.796052
-5.5770507,-3.1537056
-2.411843,5.663986
2.446992,2.6238077
5.1543956,6.6203585
-4.1634884,-2.0786881
2.0463932,-4.602731
-1.596645,6.7249136
-1.9683551,-6.259468
-2.300187,4.162407
0.49215648,3.6594555
1.8978585,-2.224437
4.560661,-3.8472595
1.52333,0.31936148
-6.692406,-0.8346113
3.5555358,-5.403331
4.3699517,5.639194
-1.632016,8.328381
-3.529103,-3.302457
-4.1534452,-1.4447641
-1.7740544,3.998855
-0.30922234,-4.5391893
4.5634537,4.3514857
-0.64685404,0.3945638
-0.8434752,3.9323082
-1.6085379,8.110635
-1.9383007,7.746891
2.7331405,-2.3514671
1.4995322,3.444347
-4.128505,2.2105649
2.051377,-1.8452924
4.948418,0.1024547
-6.289442,0.0361495
3.0514672,-6.6165752
4.242588,-5.6054354
1.2576928,2.9730313
0.43405634,1.2424096
3.8608627,5.758953
-5.1485686,3.2928588
4.3926635,6.897428
-2.2388778,-6.6509643
3.9698033,-2.2672393
-7.0160756,-3.3642614
-2.021661,-2.1175861
3.5858858,4.1798596
2.3534358,-2.0592344
5.084364,-0.2844718
-0.47074136,-6.81931
0.8985087,8.231439
-4.5749717,0.4755997
-4.3026595,-1.3205886
-2.8236554,-5.0127754
-2.2409995,7.5390186
3.1033714,0.12875663
-5.0363097,2.824754
4.129517,5.5078745
-1.4677687,1.4435753
-4.7064342,-1.427512
-2.6625202,6.90812
1.6804953,-2.8152642
5.0669007,4.3241286
-5.539095,-3.9180865
-4.5017357,-5.313469
-6.9865103,-2.529469
-1.5177584,3.640668
5.2346272,4.587366
0.46186665,7.631474
-7.3503895,-2.1432776
3.3475182,-6.8877215
-0.1593876,-6.6704483
1.1848522,-5.5035806
2.4463599,7.851428
2.4408863,-0.09464014
1.9164518,4.938422
4.4938407,-4.7718554
2.41157,3.0501885
-2.2488108,-3.9154088
3.1422482,5.8455744
-2.217938,7.408183
-2.1766326,6.4667525
2.8248837,3.5951931
4.867386,6.2325387
-3.3932495,-2.0728009
2.1249204,7.0456433
-2.6395416,4.1772184
-0.9901072,-5.0165277
-6.712207,-0.94767004
-1.3457208,5.282166
0.12360439,-1.2144636
3.34395,-0.3157779
-2.1951492,5.7726426
-4.8348713,-1.4309734
-3.5694222,-4.4909396
-2.7914882,-2.1677477
4.4270234,-1.9346861
0.46158022,8.346139
-0.37013385,-5.0436263
2.7256548,7.8206058
-1.7666324,8.187739
-2.8885264,-1.4672977
2.8784854,-2.8970885
2.0188925,-4.4772353
2.8074594,-4.058583
-0.17220818,-2.0953531
-0.7552362,1.3298954
5.785039,-5.14766
-5.817754,-2.3284743
2.6730244,-3.0908537
1.5542963,-0.107126296
-0.27374476,-5.5410466
-4.134976,0.7422653
5.1879683,-2.37077
-6.1664667,-4.3957057
-2.8840265,-5.51042
-2.521988,-4.859518
1.7393588,0.20800547
-4.507832,-5.600882
-5.060048,-0.84210736
-3.378066,-1.4910631
1.841425,7.3373275
-3.3173752,-1.7549584
-3.1422868,-4.4200764
-4.731602,-5.6737905
-0.9251112,0.10841456
2.8767035,-1.2507449
-6.793174,-1.9611043
5.1598673,0.7027863
3.80501,-6.0844536
-4.435377,-5.7343483
-5.440435,1.368486
3.3225567,0.1327014
0.41420668,6.83518
-5.1641426,-2.6638482
-1.5924822,-5.268465
1.2206367,0.03284157
3.2251253,-6.972379
4.119437,0.080641456
-0.18791378,3.6419108
-4.475949,-4.2297106
3.235653,-5.423325
-4.9249926,-2.6737304
1.5616065,-6.280427
-4.51789,2.3047006
1.4088467,3.1280472
-1.3331087,4.057495
1.7993312,3.4515097
-0.18480727,-6.7750263
-3.7136362,-4.36959
-2.1863248,5.9368243
-4.4042163,1.7018077
0.34968787,1.0921775
2.209395,-3.1582167
4.875536,4.65565
-3.0671008,-1.3188
-3.7042305,1.7262805
-3.0013242,-1.6995608
3.0282059,-1.7978375
6.048981,-0.58748716
3.9996905,6.458871
-4.067546,-5.458084
-3.511614,-1.7284727
-2.1953924,7.1778035
-6.641435,-2.5298312
-1.4614168,3.6350434
-1.2805927,3.3040912
1.7903622,-2.9120603
4.9304543,-4.062045
0.7600265,-1.576486
0.03614813,3.2507908
-2.6801085,-1.5398356
-2.0170348,8.304787
2.7199447,3.1501975
-0.098783985,4.051667
-1.7187232,6.4679337
3.7955444,6.8804464
-5.5515504,-5.1552424
3.944907,5.1931415
1.9512887,6.6998353
-2.874236,-0.7211009
5.3433757,-0.14455506
-1.5083045,4.420926
3.6731615,7.1138434
5.179748,0.65057623
-1.3824705,0.5646883
-1.4845537,5.4565034
4.7669425,4.788304
1.8400431,-3.0553415
1.0887134,-1.0866834
2.5217757,0.6454194
-0.17838123,-4.6992803
3.1972513,-4.570386
-1.4069765,-6.8243275
2.2996063,7.62725
-1.0699447,-2.1552691
2.3301187,7.4853377
3.5720873,2.8805935
3.0177372,-3.0776095
-0.51261634,4.1049953
-1.9998105,5.6566133
2.7449756,-2.7741885
-1.0095726,-4.517251
4.223423,4.6272407
-3.2900865,-1.918357
0.4187996,3.6570897
2.099721,-2.3085642
1.7878678,7.711943
-4.9396453,0.9378152
3.557197,2.7529712
-0.8551518,3.3351965
-7.434489,-1.323147
2.899213,-2.3209722
2.861256,0.054405924
-3.7188425,2.115312
-0.1485083,-2.1758113
1.8287754,6.7725725
-1.20179,1.6491972
-3.0961616,-4.7814674
-5.565666,1.665415
-2.0445073,3.895388
-6.4176292,-4.6635303
2.6161363,2.8742502
-5.1239595,-2.1530623
-5.452858,-2.478068
4.332842,-6.5749907
-6.644553,-4.1034985
-0.23057185,0.53028584
-3.1084213,5.6843514
0.56558186,-5.554232
0.2859622,5.790802
1.0709753,8.123001
-1.2930704,1.4798694
5.802471,-4.303222
0.6790653,-2.5719867
2.4953966,-6.5477858
5.220675,4.3174043
-1.5314368,-6.803774
2.9969034,-6.890992
3.3798435,-6.378721
-4.51513,1.6864804
-1.2557733,7.1932597
4.1698394,-0.50374955
-0.31112248,-4.110692
-1.0230405,7.135734
1.0893811,-5.280674
0.7560904,7.5742364
-1.2164526,6.8261266
5.825626,1.0669614
0.037608355,1.3454106
-2.0050285,0.34771854
-6.026823,-2.1998656
-0.33548456,-6.7056804
4.8035574,0.65449023
5.268282,0.058692627
5.050062,1.151122
-2.0418491,0.011346837
2.2300003,-6.305137
0.063165255,7.807835
-3.1855018,1.0283177
3.005136,-5.602271
4.1960683,6.327167
4.288719,-4.1272655
-1.5318527,-5.3402276
1.4781119,-0.03189568
-1.1144496,3.718066
0.54231113,3.3055105
-1.6896356,6.6207533
0.14890541,3.3564928
-3.1895816,-5.8855734
-2.6440034,5.690088
1.5916308,-0.3748101
-6.4282556,-3.2239885
2.2931666,6.916908
-7.38971,-2.0898292
-5.990755,-5.0227222
1.6564391,5.317694
4.097065,-6.555193
-5.669315,-5.604077
-2.9605427,-2.2692306
-3.0949478,5.7904625
2.7436552,3.1116228
-6.028498,-4.143323
2.692479,-6.7901344
2.6109421,2.6027832
-4.2878356,-1.3755409
2.827277,-2.6640677
1.6018518,-2.736026
-3.7920825,-4.0412183
-1.8655574,0.32230788
3.6488419,-5.0498867
2.9350824,-6.548919
-0.53369445,-5.737666
-1.7990156,-2.4000144
1.6121081,5.4191194
-5.044425,-5.635345
0.5218313,1.0422546
-1.5830885,3.6800392
2.7315538,-2.5996664
1.289271,0.9636165
-1.6988622,3.9577706
-4.125282,-3.472075
2.0930626,6.2708716
6.4079037,-0.60972893
-1.8057483,-4.3128
0.19943035,-2.914189
4.0698996,-6.6320047
3.4881613,-0.5056453
3.009454,5.8699565
-3.1595535,-1.9945447
-2.2595348,-2.3619568
4.2906094,4.3632565
5.098718,6.196098
-5.440798,1.4500953
-2.2823317,1.3158859
-4.4723396,-4.2531657
2.259402,-6.0396605
2.0129504,2.9922678
0.14360638,0.20772119
4.9624596,-3.7434416
-3.6959295,-4.5822387
4.6247344,0.43402323
4.2461457,-4.03272
-0.08261852,-6.5449443
-0.91611236,3.762806
3.3529687,3.0776958
4.0703692,0.20881617
-3.854322,-4.4781566
4.036723,-6.555529
5.7075653,0.761655
4.918497,0.68675816
-3.2635894,-2.1256778
5.5632777,-2.7634263
-1.4131222,-4.4504933
-4.6402564,-5.6297817
1.913212,-2.3277946
0.8921276,-1.6805186
1.4321097,5.309039
4.452529,-4.1068115
-0.7662148,3.907661
-2.7922795,5.9344745
2.4168365,-3.9251223
2.1569204,-1.7360727
-2.320629,6.389321
-1.9273913,1.2390454
-6.1791863,-2.3570118
5.5225863,-0.34403008
-1.0257088,1.1673253
-0.056109387,-5.4229403
-5.3554316,-2.9968958
-6.520708,-2.058394
-4.0638022,0.8863678
4.6257877,7.0959883
-0.88020945,-0.05605485
3.0317867,-4.8693705
1.8774207,6.647302
-0.80501336,-2.4083252
-0.009658182,6.4681425
-3.648197,-1.2679999
-1.8950754,3.911903
5.4243326,5.8484373
-0.740768,5.270606
-4.518504,2.467991
0.13685553,7.2419243
2.830504,-5.046107
-6.0521817,-4.1715345
-4.589089,-4.288022
-1.4750141,7.0788097
0.70630115,-2.5688014
3.088308,4.8901086
1.313042,6.2533984
3.6279085,4.3035827
0.7927753,-7.4208775
0.4697763,0.8785359
-2.6217403,5.4005194
-3.6004825,-5.1311564
-2.6143773,6.1308794
-1.4848559,6.924154
2.6008918,3.325001
-3.0431492,-2.2084723
-4.927427,3.2177007
-0.09099349,6.5314655
6.282799,0.08729984
-5.5521994,-2.668594
2.0558486,-2.3196347
1.2784085,3.0750022
0.20151368,0.6695969
-5.865834,-2.7875168
5.009068,5.2023726
-0.10307156,-4.570531
-1.7179124,7.2415395
-0.80796427,3.499304
-1.7618864,5.478272
0.6867176,7.565004
5.095768,-0.050178915
-1.3582913,-6.384107
1.8873644,-5.147583
2.2477934,6.0099163
-3.0901136,0.6632817
-7.19672,-3.1985576
-2.9076896,-1.3711573
3.2440436,-1.8729806
3.9872432,-5.006002
6.246299,-0.027099628
-0.0060398034,-2.1930668
-4.994047,-3.5835516
-1.471287,1.663826
-2.7229242,-6.184887
3.6832273,-2.2261784
-4.408578,2.913715
0.2258848,-3.8924565
3.1361117,0.02702409
1.3764104,5.061483
0.97217464,-5.1227803
2.9797146,3.1837785
4.8885617,0.38374248
-1.6973767,-4.714848
3.971814,-6.40236
-3.2326481,-1.8619245
-2.490585,4.10964
1.2568942,5.057373
5.220546,0.5624944
4.976086,4.4281588
-1.2243416,3.876923
-2.5235593,7.9803257
4.4060125,4.7457
3.631933,-1.9853714
-4.843144,-2.4558947
-1.3067827,8.178002
0.23814158,0.614059
3.4570355,6.389549
4.602697,-0.34371862
1.6365013,5.265176
-0.9984327,3.9515965
-1.5527157,1.7193289
-5.2247224,-0.69660324
2.9951525,-2.7185137
1.0297834,7.903163
1.4849669,0.261108
-2.4118416,5.592859
-6.138032,-2.2057216
5.3436265,5.345799
-5.4959536,-1.6101844
-3.8841434,-1.0721679
-0.53124607,-6.6702304
-1.420475,-5.3410554
4.731251,6.69201
3.7786365,-0.29530364
4.0924563,6.374879
4.761693,4.4739733
-3.38241,6.333026
3.8096128,2.6908045
-3.5123937,-1.4051732
-1.6410643,-3.6500103
0.14950666,-2.3883283
-5.8147836,-4.621551
4.0189795,6.423799
-0.15985088,3.8432848
0.3695628,-6.272591
3.2087753,-4.2274566
-4.7524843,-1.7158849
-1.6172681,-0.151002
-3.6109366,0.54399836
-2.430157,7.851923
2.4813325,-4.965108
-0.92931813,6.5759945
-6.7012186,-1.8983648
3.3438091,5.368856
